id,lat,lng,xpos,ypos,dbh,height,species,condition
33,51.526779014244674,0.10150225065307765,8,49,1.391,0.351,Sorbus aria,good
34,51.526930549274006,0.10152581936945641,10,66,0.808,0.439,Acer campestre,good
35,51.52691128363849,0.10154139485483205,11,63,0.917,0.333,Sorbus torminalis,excellent
36,51.52671833333621,0.10152201734427796,9,42,1.111,0.473,Sambucus nigra,excellent
37,51.52671987885994,0.10145439911768973,4,42,1.193,0.445,Sorbus torminalis,excellent
38,51.52682264920517,0.10150002354314974,8,54,1.345,0.485,Sorbus torminalis,excellent
39,51.526504545830726,0.10145626740024219,4,18,1.469,0.445,Malus sylvestris,excellent
40,51.5268890526287,0.10147237012901432,6,61,0.652,0.424,Betula pubescens,excellent
41,51.52648767365995,0.10147664367416918,5,17,0.856,0.437,Euonymus europaeus,excellent
42,51.52669201553721,0.10142943425764674,3,39,0.812,0.342,Sorbus torminalis,excellent
43,51.52687673514095,0.1014715900935195,6,60,1.485,0.461,Malus sylvestris,excellent
44,51.5268886001957,0.10150008543796088,8,61,1.28,0.496,Carpinus betulus,excellent
45,51.52687756869231,0.10144299551423284,4,60,0.789,0.422,Euonymus europaeus,excellent
46,51.52691101051443,0.10152898667061137,11,63,1.087,0.351,Quercus robur,excellent
47,51.52654960557951,0.10143612147643925,2,24,0.788,0.362,Viburnum opulus,excellent
48,51.52646279792006,0.10143586831277095,2,14,1.317,0.338,Sambucus nigra,excellent
49,51.526398875596236,0.10147721307459363,5,7,0.597,0.433,Viburnum opulus,excellent
50,51.52673278478682,0.10149131490862291,7,44,1.073,0.482,Sorbus aria,excellent
51,51.52684256645556,0.10143403212162767,4,56,0.964,0.471,Prunus spinosa,excellent
52,51.52652379743837,0.10150270844588202,7,20,0.845,0.413,Rosa canina,excellent
53,51.526638254085235,0.10145070777445918,4,33,0.806,0.47,Sorbus aria,excellent
54,51.52691820635998,0.10154003290269188,11,64,0.679,0.359,Betula pubescens,excellent
55,51.52683355288417,0.10146583926938743,6,55,1.36,0.356,Corylus avellana,excellent
56,51.52663190719111,0.10142546469740742,2,33,0.972,0.332,Quercus petraea,excellent
57,51.52680600894313,0.10149630404888063,8,52,0.763,0.342,Prunus spinosa,good
58,51.526475034282186,0.1014801352468529,5,15,0.711,0.43,Sorbus aria,excellent
59,51.52641844245679,0.10152429981041615,8,9,0.772,0.396,Prunus spinosa,excellent
60,51.52663515693771,0.10152410523543356,9,33,0.951,0.337,Betula pendula,excellent
61,51.52665061570628,0.10153076824600668,9,34,1.345,0.461,Salix caprea,excellent
62,51.52647441601686,0.10142294140747406,1,15,0.813,0.457,Rosa canina,excellent
63,51.526906034038845,0.10145410355735454,5,63,0.937,0.411,Rosa canina,excellent
64,51.52678682616522,0.10147055823514342,6,50,1.216,0.432,Betula pubescens,excellent
65,51.52636091693514,0.10150725049992951,7,2,1.201,0.369,Sorbus aria,excellent
66,51.52678179186406,0.10143723194485028,4,49,1.261,0.466,Salix cinerea,excellent
67,51.52651410586179,0.10149434378547095,6,19,1.087,0.377,Malus sylvestris,excellent
68,51.52659144952059,0.10147665610536234,5,28,0.997,0.415,Acer campestre,excellent
69,51.52645595129891,0.10152502232474936,8,13,0.742,0.382,Sorbus torminalis,excellent
70,51.52680989559349,0.10151050700309187,9,52,1.342,0.43,Corylus avellana,excellent
71,51.526544836895596,0.10145189600048239,4,23,1.189,0.348,Sambucus nigra,excellent
72,51.52659660084717,0.10152700064310659,9,28,0.8,0.362,Viburnum opulus,excellent
73,51.52658344377398,0.10146181824694095,4,27,1.381,0.317,Corylus avellana,good
74,51.52681750525833,0.10146993203736757,6,53,1.243,0.338,Betula pendula,excellent
75,51.52667679913975,0.10152862656146601,9,37,1.258,0.465,Carpinus betulus,excellent
76,51.52685463032893,0.10145103177800151,5,57,1.261,0.498,Sorbus aria,good
77,51.52658523811962,0.10152801642808214,9,27,1.274,0.348,Prunus avium,excellent
78,51.52658765196774,0.10150432892317561,7,28,1.247,0.452,Malus sylvestris,excellent
79,51.52634289314722,0.10152495253447451,8,0,1.055,0.394,Malus sylvestris,excellent
80,51.52646365396868,0.10145666852484257,4,14,0.659,0.364,Corylus avellana,excellent
81,51.526847709883334,0.10145621228298247,5,57,0.784,0.426,Sambucus nigra,excellent
82,51.526838078882186,0.10149941408203775,8,55,0.996,0.404,Prunus spinosa,excellent
83,51.526603959673196,0.1014794549362366,6,29,0.598,0.405,Salix cinerea,excellent
84,51.526869086760705,0.10144429125375683,4,59,1.072,0.309,Quercus petraea,excellent
85,51.52683178469605,0.10153633114825311,11,55,0.999,0.479,Euonymus europaeus,excellent
86,51.52676806371821,0.10146765871999083,6,48,1.033,0.403,Acer campestre,excellent
87,51.52643635114516,0.10148862891753042,6,11,1.323,0.302,Salix cinerea,excellent
88,51.52643001373329,0.10143103514667844,2,10,1.387,0.411,Cornus sanguinea,excellent
89,51.526672410578314,0.10148920275594854,7,37,1.381,0.363,Quercus petraea,excellent
90,51.52692736018643,0.10143282221312305,4,66,0.997,0.345,Euonymus europaeus,excellent
91,51.52653543036053,0.10153305699567498,9,22,1.196,0.371,Rosa canina,excellent
92,51.52663081821748,0.10151524050336025,8,32,0.778,0.401,Rosa canina,excellent
93,51.52662692817457,0.10149585969459435,7,32,1.355,0.317,Quercus robur,excellent
94,51.526412208661185,0.10147273394911445,4,8,0.693,0.471,Quercus robur,excellent
95,51.52681931405133,0.10152169604909803,10,53,0.921,0.422,Cornus sanguinea,excellent
96,51.52679683110818,0.10150820001817466,9,51,1.183,0.441,Prunus avium,excellent
97,51.526343758734384,0.10143600952778754,2,1,0.658,0.48,Sorbus aria,excellent
98,51.526849308083854,0.10147584836827551,7,57,0.814,0.443,Malus sylvestris,excellent
99,51.52633913285315,0.10152981680052575,8,0,0.83,0.463,Cornus sanguinea,excellent
100,51.52651076952742,0.10148766168386403,6,19,1.241,0.329,Corylus avellana,good
101,51.52652849746135,0.10150738640032571,7,21,1.417,0.493,Corylus avellana,good
102,51.52653513505331,0.10146397727234312,4,22,0.952,0.489,Corylus avellana,excellent
103,51.52677295514785,0.10149802242404099,8,48,0.636,0.411,Betula pubescens,excellent
104,51.52652496610198,0.10148634057242131,6,21,0.9,0.308,Corylus avellana,good
105,51.526642116346196,0.1014283509268455,2,34,0.644,0.353,Salix caprea,excellent
106,51.526885028738754,0.10147257732999782,6,61,1.306,0.444,Betula pubescens,excellent
107,51.52683577574978,0.10145765462443117,5,55,1.257,0.461,Salix cinerea,excellent
108,51.526890995622395,0.10144796230874234,5,61,0.67,0.311,Quercus robur,excellent
109,51.526898267699416,0.10143713663143751,4,62,0.507,0.318,Cornus sanguinea,good
110,51.52690441622711,0.10148624617420086,8,63,1.295,0.38,Rosa canina,excellent
111,51.52658146867962,0.10144781789448475,3,27,1.07,0.355,Betula pendula,excellent
112,51.526380721870304,0.1015136401374776,7,5,1.318,0.344,Carpinus betulus,excellent
113,51.52644352898928,0.10151212612935624,7,11,1.015,0.392,Prunus avium,good
114,51.526778832644425,0.10145723246053619,5,49,1.032,0.473,Sambucus nigra,excellent
115,51.52655877782466,0.10144914248420663,3,24,0.793,0.348,Quercus petraea,excellent
116,51.526498448435916,0.10151530391251282,8,18,1.358,0.366,Corylus avellana,excellent
117,51.52669460461725,0.10150787922718567,8,39,0.653,0.477,Corylus avellana,good
118,51.52694024677681,0.10144480629045735,5,67,1.008,0.487,Acer campestre,excellent
119,51.52639618887914,0.1014117013270667,0,7,0.858,0.31,Carpinus betulus,good
120,51.52652697334473,0.10142982844096825,2,21,0.74,0.432,Betula pendula,excellent
121,51.52685665341073,0.1015261828598338,10,57,1.44,0.456,Corylus avellana,excellent
122,51.52689339518225,0.10144078880670755,4,62,1.201,0.435,Quercus robur,excellent
123,51.52689964947372,0.10143744525622628,4,62,1.195,0.471,Prunus avium,excellent
124,51.52679753020178,0.10148223915374038,7,51,1.094,0.39,Corylus avellana,good
125,51.526896016178995,0.10144807302152484,5,62,0.641,0.424,Sorbus torminalis,excellent
126,51.526521347688075,0.10144732582263348,3,20,0.609,0.403,Viburnum opulus,excellent
127,51.52638212229494,0.10148726707487145,5,5,0.618,0.499,Betula pubescens,good
128,51.52656488599382,0.10145194927886877,4,25,0.74,0.302,Sorbus torminalis,excellent
129,51.526477341600724,0.10145744578231505,4,15,0.985,0.452,Viburnum opulus,excellent
130,51.52638760673049,0.10145184959662178,3,5,0.96,0.409,Cornus sanguinea,excellent
131,51.52687441740726,0.10143406382559308,4,60,1.017,0.403,Malus sylvestris,excellent
132,51.52661311370135,0.10153786593698326,10,30,1.158,0.329,Carpinus betulus,excellent
133,51.526850941885016,0.10145275906245935,5,57,1.394,0.412,Euonymus europaeus,excellent
134,51.52690972965741,0.1014279931206578,4,64,0.946,0.313,Betula pendula,excellent
135,51.52664575467552,0.10153884449896888,10,34,1.37,0.349,Prunus spinosa,excellent
136,51.52641003094687,0.10143124042667237,2,8,1.262,0.352,Quercus petraea,excellent
137,51.526784756133914,0.10152251781471189,10,49,1.13,0.366,Quercus robur,excellent
138,51.52644027571549,0.1015013562151757,7,11,0.736,0.356,Prunus avium,excellent
139,51.52681421576472,0.10147277895558122,6,53,1.067,0.433,Corylus avellana,excellent
140,51.52667931129535,0.10142991557286853,3,38,1.076,0.445,Quercus robur,excellent
141,51.52664146668181,0.10147708446804068,6,34,0.541,0.404,Sorbus aria,excellent
142,51.52660479261522,0.10152451700731514,9,29,0.621,0.344,Sambucus nigra,excellent
143,51.52643480174286,0.10146398904026359,4,11,1.211,0.321,Betula pubescens,excellent
144,51.52662868345912,0.10143993625140563,3,32,1.075,0.391,Salix cinerea,excellent
145,51.526435042076244,0.10146010261633741,4,11,0.878,0.496,Sambucus nigra,excellent
146,51.526821822407854,0.1015282126918136,10,54,1.046,0.453,Prunus avium,excellent
147,51.52676665619785,0.101473147663878,6,48,0.862,0.484,Euonymus europaeus,excellent
148,51.52688705197548,0.10152695100903583,10,61,1.256,0.445,Prunus avium,excellent
149,51.52674933576806,0.10145871474382806,5,46,1.346,0.376,Malus sylvestris,excellent
150,51.52685097773672,0.10154256301601376,11,57,0.584,0.491,Cornus sanguinea,good
151,51.526895673414906,0.10148833500024988,8,62,0.843,0.365,Betula pubescens,excellent
152,51.52680290905804,0.10148282756521855,7,52,0.828,0.485,Betula pubescens,excellent
153,51.52684183376243,0.10153261227263224,10,56,0.8,0.496,Acer campestre,excellent
154,51.52659991175548,0.10151604610928906,8,29,0.711,0.303,Carpinus betulus,excellent
155,51.526926196583254,0.10146498618618204,6,65,1.026,0.363,Corylus avellana,excellent
156,51.526825089416356,0.10146095804110318,5,54,1.261,0.365,Euonymus europaeus,excellent
157,51.526476343594766,0.10151612117672121,8,15,0.807,0.467,Salix cinerea,excellent
158,51.52684777644813,0.10146571379692201,6,57,1.139,0.496,Salix caprea,excellent
159,51.526893549255725,0.10153341647316018,11,61,0.912,0.417,Cornus sanguinea,good
160,51.52668191949094,0.10142299315300121,2,38,0.561,0.485,Betula pendula,excellent
161,51.52681770524213,0.10148721810100589,7,53,0.547,0.45,Salix cinerea,excellent
162,51.526564870761256,0.10152084282390511,8,25,0.509,0.335,Salix cinerea,excellent
163,51.52679724065803,0.10153883264741256,11,51,0.517,0.476,Salix caprea,good
164,51.52666388111191,0.10142679642428153,2,36,1.015,0.35,Sambucus nigra,excellent
165,51.52662319396363,0.10145077702653572,4,32,0.771,0.429,Viburnum opulus,excellent
166,51.52653997151265,0.10152768891004499,9,22,1.452,0.352,Sorbus torminalis,good
167,51.52668433106972,0.10142877155163603,3,39,0.541,0.305,Sorbus aria,good
168,51.52653876200929,0.10152645775801583,9,22,0.837,0.432,Rosa canina,good
169,51.526683205088176,0.10143060440909758,3,38,0.782,0.343,Betula pubescens,excellent
170,51.52643745792118,0.10142495376885376,1,11,1.472,0.422,Sorbus torminalis,excellent
171,51.52641865529134,0.10144734132493119,3,9,0.583,0.388,Salix caprea,excellent
172,51.5267505279873,0.10144582467055206,4,46,1.135,0.343,Betula pendula,good
173,51.52666316449912,0.10145973923914352,5,36,1.097,0.455,Salix cinerea,excellent
174,51.526421632462394,0.10147819166010082,5,9,0.615,0.324,Prunus spinosa,good
175,51.52657293058385,0.1015305639565075,9,26,1.122,0.387,Salix cinerea,excellent
176,51.52675948338718,0.1014730384583291,6,47,1.234,0.378,Prunus spinosa,excellent
177,51.52693725525599,0.10147818001948496,7,66,0.823,0.442,Prunus spinosa,excellent
178,51.526424426069276,0.10149738384109071,6,9,1.245,0.342,Quercus petraea,excellent
179,51.52673476620447,0.10144391069360599,4,44,1.228,0.417,Quercus robur,good
180,51.52684179670628,0.101499855559008,8,56,0.923,0.397,Corylus avellana,excellent
181,51.52686053792797,0.10153784116541806,11,58,0.674,0.453,Salix cinerea,excellent
182,51.52687794111752,0.10152203163414762,10,60,1.29,0.44,Cornus sanguinea,excellent
183,51.526425795045135,0.10150578754950329,7,10,1.017,0.401,Corylus avellana,excellent
184,51.52682704668832,0.10143222226787987,3,54,0.729,0.355,Corylus avellana,excellent
185,51.52635346483052,0.10145717676476068,3,2,1.251,0.464,Sorbus torminalis,excellent
186,51.526368050693854,0.10146183694322233,3,3,1.464,0.452,Prunus avium,excellent
187,51.526568937924665,0.1014949946475977,7,25,1.062,0.457,Sorbus torminalis,excellent
188,51.52644187511715,0.10148321750689362,5,11,1.422,0.496,Cornus sanguinea,excellent
189,51.5268006720566,0.10151649575832807,9,51,1.312,0.431,Corylus avellana,excellent
190,51.5265431998142,0.10144001337456429,3,23,0.545,0.309,Salix cinerea,excellent
191,51.526837281584996,0.10153525046904961,11,55,0.702,0.336,Malus sylvestris,excellent
192,51.52695246220777,0.10149574470634265,8,68,1.347,0.46,Quercus robur,excellent
193,51.526495120313754,0.1014415719250885,3,17,0.745,0.482,Corylus avellana,excellent
194,51.52662256818004,0.10148244594970195,6,31,0.793,0.332,Sambucus nigra,excellent
195,51.526617445771166,0.10143594140284126,3,31,0.862,0.428,Sorbus torminalis,excellent
196,51.526503540042455,0.10145416502202761,4,18,1.392,0.403,Salix caprea,excellent
197,51.5267163837716,0.10148264692910339,6,42,1.496,0.363,Prunus avium,excellent
198,51.52647731851265,0.10153428331909764,9,15,0.625,0.412,Cornus sanguinea,excellent
199,51.52677775308761,0.10147462726585449,6,49,0.735,0.32,Malus sylvestris,excellent
200,51.52660737884106,0.10141590148042043,1,30,1.248,0.494,Cornus sanguinea,excellent
201,51.52687060367833,0.1014816895132448,7,59,0.912,0.497,Corylus avellana,excellent
202,51.526518497553305,0.10141096948303248,1,20,1.023,0.486,Prunus spinosa,excellent
203,51.52661137128507,0.1014959183417877,7,30,0.926,0.461,Sorbus aria,excellent
204,51.526731661820904,0.1014875056688034,7,44,0.727,0.476,Acer campestre,excellent
205,51.526942147851564,0.10154475190624619,12,67,0.672,0.385,Salix cinerea,good
206,51.52662102465105,0.1014425764623776,3,31,0.939,0.436,Rosa canina,good
207,51.52658219436985,0.10151141423498826,8,27,1.396,0.476,Corylus avellana,excellent
208,51.52680395591059,0.10142613669396466,3,52,0.681,0.326,Viburnum opulus,excellent
209,51.52690336114011,0.10143512352042593,4,63,0.818,0.497,Rosa canina,excellent
210,51.52652028238404,0.10148819392370294,6,20,0.649,0.44,Betula pubescens,excellent
211,51.526923183772844,0.10148765710672028,8,65,0.593,0.364,Salix caprea,excellent
212,51.526768555039006,0.10144919764858401,4,48,0.577,0.338,Salix cinerea,excellent
213,51.52660275744451,0.10153149117095063,9,29,0.969,0.479,Malus sylvestris,excellent
214,51.526470047147335,0.10150684634403948,7,14,0.626,0.477,Betula pubescens,excellent
215,51.526954403281316,0.10150940488326288,9,68,0.844,0.341,Carpinus betulus,excellent
216,51.52644144083014,0.10152053798887545,8,11,1.472,0.439,Betula pendula,good
217,51.52670134554738,0.10150959159465313,8,40,1.484,0.479,Corylus avellana,excellent
218,51.526921923766544,0.10154181256551695,11,65,1.231,0.33,Acer campestre,excellent
219,51.526950768078734,0.10147238612696227,7,68,1.131,0.478,Viburnum opulus,good
220,51.52634890764723,0.10145434384509079,3,1,1.061,0.403,Malus sylvestris,good
221,51.52681197641753,0.10153413975226051,10,52,1.209,0.489,Salix caprea,excellent
222,51.526553259432156,0.10147655237681988,5,24,0.722,0.329,Viburnum opulus,excellent
223,51.52635139696328,0.10143119873860333,1,1,0.654,0.307,Viburnum opulus,excellent
224,51.526769308562955,0.1014425526550168,4,48,1.181,0.487,Acer campestre,excellent
225,51.526578938318615,0.1014232046608612,2,27,1.152,0.492,Betula pendula,excellent
226,51.52646058373199,0.10146839720344725,4,14,1.116,0.361,Prunus avium,good
227,51.526390373201,0.10153307613780804,9,6,1.25,0.474,Carpinus betulus,good
228,51.526568564354356,0.10148530224014313,6,25,1.072,0.468,Prunus spinosa,excellent
229,51.52649900667139,0.1014320624268832,2,18,0.734,0.358,Sambucus nigra,excellent
230,51.52687926898414,0.10146482632319079,6,60,1.161,0.457,Corylus avellana,excellent
231,51.52694027041066,0.10147396717157393,7,67,0.812,0.411,Sambucus nigra,excellent
232,51.52669665644529,0.101424672348725,2,40,0.639,0.401,Sambucus nigra,excellent
233,51.52665348258931,0.10153791991156365,10,35,1.345,0.385,Betula pubescens,excellent
234,51.52649700489767,0.10152330600260573,8,17,0.658,0.391,Carpinus betulus,excellent
235,51.526547871997074,0.10142290780493432,2,23,1.481,0.467,Salix caprea,excellent
236,51.52669236188846,0.10148705030110938,7,39,1.223,0.388,Tilia cordata,excellent
237,51.52686641210433,0.10148051292290851,7,59,0.721,0.336,Salix caprea,excellent
238,51.52685233246169,0.1014330383855566,4,57,0.999,0.409,Betula pendula,excellent
239,51.526431118625,0.1015030262992329,7,10,0.537,0.431,Cornus sanguinea,excellent
240,51.52636643890514,0.10141396640761893,0,3,0.682,0.336,Corylus avellana,good
241,51.52665497102409,0.10149277480260123,7,35,0.97,0.317,Euonymus europaeus,excellent
242,51.5263494970646,0.1014445438192253,2,1,1.403,0.393,Sorbus aria,excellent
243,51.52673764795423,0.10144482105661877,4,44,0.986,0.442,Sorbus torminalis,good
244,51.5269443465536,0.10143694405134222,4,67,0.899,0.384,Salix caprea,excellent
245,51.526561571436865,0.10143379142818788,2,25,1.294,0.46,Viburnum opulus,excellent
246,51.526497783329866,0.10142307401326009,1,18,0.624,0.458,Sambucus nigra,excellent
247,51.526649003022285,0.10148472677862144,6,34,1.23,0.454,Tilia cordata,excellent
248,51.526856991326554,0.10150675916474648,9,57,0.927,0.492,Salix caprea,excellent
249,51.526827291668134,0.10153440969485945,11,54,0.733,0.379,Sorbus torminalis,excellent
250,51.52646490081969,0.1014386521800201,2,14,1.217,0.468,Betula pendula,excellent
251,51.526357342926744,0.10150776411432492,7,2,0.897,0.385,Salix caprea,excellent
252,51.52674387642818,0.10145836663618493,5,45,1.321,0.352,Prunus avium,good
253,51.52690663017325,0.10151038757424789,9,63,0.616,0.311,Rosa canina,good
254,51.5268795819346,0.10151846983962977,10,60,0.898,0.409,Salix caprea,excellent
255,51.52676375952719,0.10154002919269195,11,47,0.921,0.498,Rosa canina,good
256,51.52656276561659,0.10144406809142857,3,25,0.81,0.48,Carpinus betulus,excellent
257,51.52638942299613,0.10141264394501126,0,6,0.825,0.37,Salix cinerea,good
258,51.52651381703556,0.10152897077479418,9,19,1.125,0.474,Malus sylvestris,excellent
259,51.526808199265844,0.10147930502884646,7,52,0.993,0.411,Corylus avellana,excellent
260,51.52657277454278,0.10141409016198528,1,26,0.846,0.315,Sorbus aria,excellent
261,51.52662077478968,0.10147995854398867,6,31,1.437,0.453,Viburnum opulus,excellent
262,51.52667286323579,0.10145524378534339,4,37,0.966,0.406,Malus sylvestris,good
263,51.52688894050221,0.10151891551042694,10,61,0.949,0.406,Viburnum opulus,excellent
264,51.52668795046922,0.10147981611057033,6,39,1.481,0.472,Malus sylvestris,excellent
265,51.52661335185698,0.10148777809631868,6,30,0.566,0.377,Betula pendula,excellent
266,51.52676209697908,0.10144362585774523,4,47,1.28,0.415,Salix caprea,excellent
267,51.52653765276818,0.10148717858096352,6,22,0.627,0.435,Sorbus aria,excellent
268,51.52682073270717,0.10145602355113505,5,54,0.791,0.339,Salix cinerea,excellent
269,51.52656969869206,0.10144740316622679,3,26,0.832,0.483,Betula pubescens,excellent
270,51.52678157812004,0.10142803533715383,3,49,0.674,0.417,Prunus avium,excellent
271,51.52647068242163,0.10150642566331194,7,15,0.87,0.473,Corylus avellana,good
272,51.52681364371207,0.1015459432726345,11,53,0.966,0.412,Euonymus europaeus,excellent
273,51.526381920466434,0.10153417382070215,9,5,1.369,0.41,Cornus sanguinea,excellent
274,51.52684323082574,0.10147605165487285,7,56,1.389,0.457,Rosa canina,excellent
275,51.52687764362596,0.10142719150504688,3,60,1.007,0.415,Malus sylvestris,excellent
276,51.52675125220862,0.10151661636562415,9,46,0.876,0.468,Viburnum opulus,excellent
277,51.526797602400265,0.10148147613867435,7,51,1.109,0.443,Viburnum opulus,excellent
278,51.52680366704696,0.10152459971226595,10,52,1.29,0.456,Euonymus europaeus,excellent
279,51.526671596326544,0.10150294257087422,8,37,0.525,0.472,Salix cinerea,excellent
280,51.526643767543035,0.10143088106586198,3,34,1.125,0.382,Viburnum opulus,excellent
281,51.52653946208822,0.10145093404176952,3,22,1.06,0.307,Corylus avellana,excellent
282,51.526406694789785,0.101454266811241,3,8,0.754,0.429,Sorbus torminalis,excellent
283,51.526574056789755,0.10143063230348873,2,26,0.845,0.441,Malus sylvestris,excellent
284,51.526597063803706,0.10150079099143323,7,29,0.892,0.419,Cornus sanguinea,good
285,51.52684384695723,0.10151482160058733,9,56,0.647,0.466,Prunus spinosa,excellent
286,51.52674931879629,0.10142067149405089,2,46,1.353,0.374,Rosa canina,excellent
287,51.52649371451718,0.101461383908904,4,17,0.544,0.321,Malus sylvestris,excellent
288,51.52673160442215,0.10151265660317033,9,44,0.902,0.373,Malus sylvestris,excellent
289,51.52640733436458,0.1014370004836528,2,8,0.854,0.34,Rosa canina,good
290,51.52666932114542,0.10146243092653283,5,37,0.926,0.466,Salix cinerea,excellent
291,51.52652745009732,0.1014667117163815,5,21,0.949,0.497,Rosa canina,excellent
292,51.52643559635602,0.10149457875005022,6,11,0.587,0.363,Sambucus nigra,excellent
293,51.52678044399173,0.10153137502199211,10,49,1.407,0.348,Sambucus nigra,excellent
294,51.52655033168957,0.1014213828605787,1,24,0.9,0.394,Sambucus nigra,excellent
295,51.52639129077401,0.1014377466466264,2,6,0.905,0.325,Sorbus torminalis,excellent
296,51.52693689022629,0.1014655579336949,6,66,1.009,0.405,Cornus sanguinea,excellent
297,51.52685273155544,0.10148554007087342,7,57,1.222,0.486,Salix caprea,good
298,51.5266697869463,0.10142169585180272,2,37,0.75,0.411,Prunus spinosa,good
299,51.52661598811251,0.10148632357658154,6,31,0.995,0.402,Acer campestre,excellent
300,51.52634000836161,0.10151055338651531,7,0,0.562,0.359,Sorbus torminalis,excellent
301,51.52661275662344,0.10142244803628667,2,31,1.122,0.328,Salix cinerea,excellent
302,51.52663290229598,0.10151722706749802,8,33,1.007,0.335,Malus sylvestris,good
303,51.52663130083016,0.10150696074934834,8,32,0.74,0.395,Carpinus betulus,excellent
304,51.52644838530425,0.1014746194536384,5,12,0.702,0.481,Sorbus torminalis,excellent
305,51.52667909233219,0.10149890641044605,7,38,1.022,0.412,Acer campestre,good
306,51.52682130112362,0.10147955057856611,7,54,1.173,0.403,Sambucus nigra,excellent
307,51.52638376744349,0.1014859041140804,5,5,0.799,0.441,Corylus avellana,good
308,51.526685555986845,0.10145836223848438,5,39,1.005,0.393,Salix caprea,excellent
309,51.52639333199348,0.10146903286950394,4,6,1.38,0.366,Betula pendula,excellent
310,51.52685719167087,0.1014656636692654,6,58,1.031,0.309,Cornus sanguinea,excellent
311,51.52648974374629,0.1014619819708985,4,17,1.055,0.305,Malus sylvestris,excellent
312,51.52671375781376,0.10146643890716334,5,42,0.871,0.434,Carpinus betulus,excellent
313,51.52644965429934,0.10148648855639023,6,12,1.266,0.483,Corylus avellana,excellent
314,51.526858358631266,0.10150685917829469,9,58,0.823,0.358,Salix cinerea,excellent
315,51.52693324194448,0.10143536697267441,4,66,0.786,0.439,Prunus avium,excellent
316,51.526923418886106,0.10145179317749899,5,65,0.653,0.355,Sorbus torminalis,excellent
317,51.52647482633026,0.10150349486874535,7,15,1.2,0.454,Cornus sanguinea,good
318,51.526569236640924,0.10144143517743608,3,26,1.387,0.348,Cornus sanguinea,excellent
319,51.52690188994675,0.10143592698187699,4,63,0.535,0.433,Tilia cordata,excellent
320,51.52642556182894,0.10144833133521576,3,10,1.102,0.485,Acer campestre,excellent
321,51.52635051601568,0.10142423294936297,1,1,1.169,0.406,Malus sylvestris,excellent
322,51.52676860063817,0.1014741485484252,6,48,1.47,0.365,Salix cinerea,excellent
323,51.52680239015462,0.10148492200739005,7,51,1.163,0.408,Betula pendula,excellent
