id,lat,lng,xpos,ypos,dbh,height,species,condition
24,51.54689804650025,0.12730681924163548,92,76,0.93,0.322,Betula pubescens,excellent
25,51.546724826736764,0.12675971349076334,53,58,1.167,0.5,Sorbus aria,excellent
26,51.546268760284576,0.1264850459879782,32,8,0.885,0.395,Betula pendula,excellent
27,51.54683854610144,0.1271500669235002,80,70,0.793,0.319,Rosa canina,excellent
28,51.54644465591527,0.12636707224265675,24,28,1.321,0.324,Quercus petraea,excellent
29,51.546639412901335,0.12772386681405506,119,46,0.654,0.317,Viburnum opulus,excellent
30,51.546246353685554,0.12670785924102518,47,5,0.894,0.471,Prunus avium,good
31,51.54649275725382,0.12698557184096024,68,32,1.375,0.348,Prunus avium,excellent
32,51.54687855542547,0.12680798068983307,57,75,0.902,0.377,Corylus avellana,excellent
33,51.54686796334976,0.12710932361525507,78,73,1.378,0.345,Corylus avellana,excellent
34,51.54641497888374,0.1263185598897882,21,25,0.805,0.444,Viburnum opulus,excellent
35,51.54658462767196,0.12644366755863223,30,44,0.952,0.395,Euonymus europaeus,excellent
36,51.5462900549047,0.12648721613923009,32,11,1.08,0.372,Quercus petraea,excellent
37,51.546446339227614,0.12732280272267435,91,26,0.577,0.393,Sambucus nigra,excellent
38,51.546386280399346,0.12636198158637227,24,22,1.428,0.4,Acer campestre,good
39,51.546690362043265,0.12753481834808203,106,52,0.673,0.464,Sambucus nigra,excellent
40,51.54649809341257,0.12648653392134573,33,34,1.342,0.442,Sorbus torminalis,excellent
41,51.54637373278372,0.12632911308828274,22,20,1.498,0.347,Cornus sanguinea,good
42,51.54647437015815,0.12636368356466235,24,32,1.206,0.358,Rosa canina,excellent
43,51.54631854460113,0.12682248858678935,55,13,1.116,0.405,Viburnum opulus,good
44,51.5468045079175,0.12700456249877232,70,67,1.463,0.494,Prunus avium,excellent
45,51.54654056388294,0.12610219572655273,7,40,0.541,0.334,Corylus avellana,excellent
46,51.54624647595479,0.1265191388898852,34,6,0.856,0.32,Tilia cordata,excellent
47,51.54652206651404,0.1264191197240517,28,37,1.025,0.381,Cornus sanguinea,excellent
48,51.54671819855255,0.1274479478492908,101,56,0.504,0.345,Corylus avellana,excellent
49,51.546563115578685,0.12630493255723368,21,42,0.775,0.362,Cornus sanguinea,excellent
50,51.5464129928202,0.12658614264182882,39,24,0.975,0.322,Corylus avellana,excellent
51,51.546596615450426,0.12621118794537844,14,46,1.488,0.441,Sorbus torminalis,excellent
52,51.54681213385465,0.1269904568056297,69,67,1.254,0.302,Corylus avellana,excellent
53,51.54683567516093,0.1266402494770417,45,71,0.552,0.303,Acer campestre,good
54,51.54631834099275,0.1264276034052933,28,14,0.734,0.491,Betula pendula,excellent
55,51.54673472696918,0.126857387199794,60,59,1.212,0.466,Carpinus betulus,good
56,51.54646036639247,0.12656521985494049,38,29,1.156,0.335,Sorbus torminalis,excellent
57,51.54652030650444,0.12735754822080983,93,34,0.575,0.324,Sorbus aria,excellent
58,51.546479077610385,0.12711912565742242,77,30,0.68,0.411,Prunus spinosa,excellent
59,51.54672118868584,0.127405443564276,98,56,1.25,0.398,Carpinus betulus,good
60,51.546465102492874,0.12696800826456714,66,29,1.371,0.307,Prunus avium,good
61,51.54648502544368,0.12755768617034505,107,29,1.117,0.386,Salix cinerea,excellent
62,51.54664187984457,0.12679984235345512,55,49,0.531,0.318,Euonymus europaeus,excellent
63,51.54659652837086,0.12610271683242674,7,46,0.625,0.306,Acer campestre,excellent
64,51.54673353646878,0.12753347465529052,107,57,0.668,0.415,Salix caprea,excellent
65,51.546322546159054,0.12638837791693877,25,15,1.465,0.31,Prunus avium,excellent
66,51.54641304934321,0.1267388432610837,50,24,0.561,0.361,Rosa canina,excellent
67,51.546485357271095,0.12749729073406685,103,30,1.077,0.495,Prunus avium,good
68,51.54662511314269,0.12638288714868193,26,48,0.737,0.463,Viburnum opulus,excellent
69,51.54677580023188,0.1270337496736116,72,63,1.051,0.326,Corylus avellana,excellent
70,51.54665763953354,0.12603958373104854,3,53,1.213,0.416,Sambucus nigra,excellent
71,51.546623838820636,0.12740434983205304,97,45,0.565,0.322,Tilia cordata,excellent
72,51.546363675205015,0.12676861671484957,52,18,0.822,0.373,Malus sylvestris,excellent
73,51.54643874683416,0.12714279142257148,78,25,1.012,0.409,Sambucus nigra,excellent
74,51.54686169711775,0.1269688813247345,68,73,1.46,0.49,Salix caprea,excellent
75,51.546221122271746,0.1267615769498354,51,2,1.321,0.464,Viburnum opulus,excellent
76,51.5467276248912,0.12776567343464165,123,56,0.925,0.338,Euonymus europaeus,excellent
77,51.54667541789154,0.12788933422683268,131,50,0.626,0.353,Quercus petraea,excellent
78,51.546596583328515,0.12720351503342828,83,43,1.386,0.44,Quercus robur,excellent
79,51.54682227346471,0.1270600663311665,74,68,1.151,0.376,Prunus spinosa,excellent
80,51.5464940149339,0.1263077114885823,21,34,0.613,0.342,Salix caprea,excellent
81,51.54689775900877,0.12698316124963757,69,77,0.888,0.346,Tilia cordata,excellent
82,51.54650977672234,0.12693727100286076,64,34,1.348,0.315,Sambucus nigra,good
83,51.5468456562984,0.12655744489664075,39,72,1.073,0.336,Malus sylvestris,excellent
84,51.546685135889525,0.12687908176043694,61,54,1.065,0.307,Euonymus europaeus,excellent
85,51.54668356030702,0.1274708574871927,102,52,0.692,0.466,Rosa canina,excellent
86,51.546291317504554,0.1265887635035921,39,11,1.305,0.415,Rosa canina,excellent
87,51.54621661206947,0.12679158622045725,53,2,0.705,0.303,Malus sylvestris,excellent
88,51.546389173942735,0.12642472922223447,28,22,0.726,0.335,Sorbus torminalis,excellent
89,51.54642099418195,0.1265226010203259,35,25,0.644,0.387,Corylus avellana,good
90,51.54620978739404,0.12683836632388312,56,1,1.37,0.317,Betula pendula,excellent
91,51.54668389496068,0.12778493344764802,124,51,0.914,0.473,Sorbus aria,excellent
92,51.546369154942866,0.1263175884570358,21,20,0.771,0.439,Rosa canina,excellent
93,51.54644062237738,0.1263903512386851,26,28,1.031,0.484,Euonymus europaeus,excellent
94,51.5464101864379,0.1262440738914446,16,25,1.23,0.423,Prunus spinosa,excellent
95,51.54641576018634,0.1267561171234276,51,24,1.091,0.317,Rosa canina,excellent
96,51.546588157600645,0.12648285928959074,33,44,0.668,0.333,Sorbus aria,excellent
97,51.546765813819455,0.1265258234164285,37,64,0.526,0.363,Viburnum opulus,excellent
98,51.54663764425465,0.1267807670982733,54,49,1.054,0.5,Rosa canina,excellent
99,51.54679190660273,0.1270806150667008,75,65,0.989,0.427,Euonymus europaeus,excellent
100,51.54648763253003,0.12747746501945775,102,30,0.842,0.486,Sambucus nigra,excellent
101,51.54641365596306,0.12694874352507302,65,23,1.341,0.334,Cornus sanguinea,excellent
102,51.54639709114913,0.12629033197909592,19,23,1.486,0.45,Salix cinerea,excellent
103,51.5464998188707,0.12729790659309453,89,32,1.437,0.33,Sambucus nigra,excellent
104,51.546709371726045,0.12736348041790907,95,55,0.792,0.351,Betula pubescens,good
105,51.54666329152213,0.12612407182385915,9,53,0.693,0.358,Salix cinerea,excellent
106,51.54683062843555,0.1268948758374203,63,70,1.364,0.467,Sorbus aria,excellent
107,51.546480306148204,0.1275426040959472,106,29,1.298,0.42,Betula pendula,excellent
108,51.54667854921109,0.1274262990860141,99,51,0.5,0.415,Rosa canina,excellent
109,51.54657790021178,0.1271806898929996,81,41,1.305,0.415,Rosa canina,good
110,51.54623222339298,0.1267525154326711,50,4,1.195,0.435,Euonymus europaeus,excellent
111,51.546321857366806,0.12671150379865892,48,14,1.085,0.421,Prunus avium,excellent
112,51.546707540803986,0.12667808968083138,47,57,0.514,0.396,Malus sylvestris,excellent
113,51.54637399754772,0.12646642126573807,31,20,0.584,0.46,Acer campestre,excellent
114,51.54669289651175,0.12793819785045543,134,52,1.389,0.486,Rosa canina,good
115,51.54689394271523,0.12690565600783527,64,77,1.202,0.464,Euonymus europaeus,excellent
116,51.54674854887162,0.1265019183743034,35,62,0.737,0.408,Malus sylvestris,excellent
117,51.546251170208166,0.12669199475671392,46,6,1.369,0.344,Euonymus europaeus,excellent
118,51.54692423607839,0.1268999790729158,63,80,0.512,0.444,Sambucus nigra,excellent
119,51.546623164815,0.12760395377557093,111,45,1.475,0.428,Corylus avellana,excellent
120,51.54674719867187,0.12658146228573283,41,61,0.59,0.373,Acer campestre,excellent
121,51.54694095131938,0.12692896205149873,66,82,1.023,0.429,Acer campestre,excellent
122,51.54644431783303,0.12703969901907036,71,26,1.421,0.426,Rosa canina,excellent
123,51.54666525599713,0.1260347287561018,2,54,0.535,0.38,Sambucus nigra,excellent
124,51.54657855023506,0.12761524860671852,112,40,1.446,0.475,Cornus sanguinea,excellent
125,51.54668776406302,0.12769344480235603,117,52,0.739,0.47,Tilia cordata,excellent
126,51.54676049439404,0.12759929157325192,111,60,0.895,0.475,Cornus sanguinea,good
127,51.5466743800336,0.12752829897041976,106,51,0.896,0.407,Betula pubescens,excellent
128,51.54671586710473,0.12682058178156325,57,57,1.314,0.475,Sorbus torminalis,excellent
129,51.54673951677235,0.12700743233809716,70,59,0.53,0.333,Betula pendula,excellent
130,51.546692641690925,0.1277263117184842,120,52,1.103,0.428,Betula pubescens,excellent
131,51.54650217898736,0.12701037379201957,69,33,0.536,0.334,Corylus avellana,excellent
132,51.54678648582755,0.12697170751272452,68,65,1.41,0.445,Sorbus torminalis,excellent
133,51.546700150702826,0.12779924607274362,125,53,0.607,0.393,Sorbus torminalis,excellent
134,51.54673003679814,0.1265359805649658,37,60,0.803,0.474,Malus sylvestris,excellent
135,51.54633157950399,0.1267850478419446,53,15,0.526,0.422,Prunus avium,excellent
136,51.54685321724336,0.12663522264662072,45,73,0.609,0.417,Corylus avellana,excellent
137,51.546763876635744,0.12674961762297757,52,63,0.64,0.333,Viburnum opulus,excellent
138,51.54641217239446,0.1267488591187303,51,24,1.2,0.477,Sambucus nigra,excellent
139,51.54678076114563,0.12695043359979133,66,64,1.214,0.403,Rosa canina,good
140,51.5466779399157,0.1267576871115273,53,53,0.696,0.375,Rosa canina,excellent
141,51.54643262743456,0.1263709277130122,25,27,1.129,0.357,Quercus robur,excellent
142,51.54657668327594,0.12762884789057377,112,39,0.956,0.391,Sambucus nigra,excellent
143,51.54670791774035,0.12776250327440586,122,54,0.705,0.391,Sambucus nigra,excellent
144,51.546744503464666,0.1276906545817873,118,58,1.119,0.317,Betula pubescens,good
145,51.5463431789707,0.12722608343533454,84,15,0.912,0.462,Prunus spinosa,excellent
146,51.5464210280532,0.1269603365411964,65,24,1.353,0.362,Prunus avium,excellent
147,51.546821235983366,0.12672804980162933,51,69,1.357,0.456,Salix caprea,excellent
148,51.54669008568168,0.1277142521610751,119,52,0.528,0.413,Betula pubescens,excellent
149,51.546772408804614,0.12681826697407417,57,63,0.609,0.342,Salix caprea,good
150,51.546866345664554,0.1271046844327934,77,73,1.397,0.484,Prunus avium,excellent
151,51.54650111667009,0.12701765184933553,70,33,1.353,0.406,Corylus avellana,excellent
152,51.54640824277857,0.1265891978752189,40,24,0.564,0.348,Malus sylvestris,excellent
153,51.5465833198121,0.12724746628493475,86,41,0.983,0.311,Quercus robur,good
154,51.5467280066086,0.12796251866914873,136,55,0.705,0.395,Sambucus nigra,excellent
155,51.54666916195642,0.12620039131043104,14,54,0.895,0.419,Viburnum opulus,excellent
156,51.54687596423243,0.1271983062540039,84,74,0.746,0.347,Sambucus nigra,excellent
157,51.546637409908016,0.12782926828002772,127,46,1.305,0.487,Corylus avellana,good
158,51.54656413194149,0.12754072465008298,106,38,1.015,0.387,Rosa canina,excellent
159,51.54640163487176,0.12662726344831424,42,23,0.795,0.311,Betula pubescens,excellent
160,51.54683420150011,0.12664911244449087,46,71,0.631,0.473,Salix caprea,excellent
161,51.546744104624494,0.12761830934870638,112,58,1.391,0.437,Acer campestre,excellent
162,51.54640793031305,0.12638031346149178,25,24,0.679,0.424,Betula pendula,good
163,51.54657405895275,0.12612573192312468,8,43,1.361,0.343,Euonymus europaeus,excellent
164,51.54675053179842,0.12768814803879885,117,59,1.487,0.404,Corylus avellana,excellent
165,51.54641814225121,0.12664566429152166,44,25,1.413,0.492,Quercus petraea,excellent
166,51.54645725285559,0.12692702548982412,63,28,1.434,0.307,Prunus spinosa,good
167,51.54690651598821,0.12691868503086395,65,78,1.204,0.353,Betula pubescens,excellent
168,51.546604024862624,0.1275507539267021,107,43,1.247,0.342,Acer campestre,excellent
169,51.54644280513859,0.12747822624748686,101,25,0.825,0.312,Quercus petraea,excellent
170,51.546223473177555,0.12658999378950633,39,3,0.609,0.375,Prunus avium,excellent
171,51.54666064592984,0.12733773179673596,93,50,1.453,0.34,Carpinus betulus,excellent
172,51.546667652502386,0.12725347164867928,87,51,0.654,0.472,Cornus sanguinea,excellent
173,51.54669474927315,0.12731001688613497,91,53,1.121,0.398,Sorbus aria,excellent
174,51.54667671109904,0.12686501042353193,60,53,1.108,0.376,Tilia cordata,excellent
175,51.54687714323518,0.126773205032307,54,75,1.034,0.339,Sorbus aria,good
176,51.54631047509358,0.12640962398153807,27,13,0.793,0.359,Rosa canina,excellent
177,51.54675543508875,0.12760728647716132,112,59,0.681,0.338,Betula pubescens,excellent
178,51.546597005411236,0.12650034328362722,34,45,0.781,0.384,Sambucus nigra,excellent
179,51.54652675118138,0.12759530356826934,110,34,1.299,0.333,Carpinus betulus,excellent
180,51.546562258421766,0.1271876630749266,82,39,1.457,0.315,Cornus sanguinea,excellent
181,51.54682022084014,0.1267808988833993,55,69,1.011,0.36,Sorbus torminalis,excellent
182,51.54681388665805,0.12670697615727392,50,68,0.635,0.386,Betula pendula,excellent
183,51.546862881969204,0.1272356230325086,86,72,0.619,0.339,Salix cinerea,excellent
184,51.54658787081081,0.12761337730433622,111,41,0.904,0.402,Prunus avium,excellent
185,51.546309220297,0.1267489599721445,50,12,0.534,0.345,Viburnum opulus,excellent
186,51.54654617576718,0.12656345180134893,39,39,1.25,0.317,Sorbus torminalis,excellent
187,51.54682209971821,0.12661066538316607,43,70,1.459,0.308,Malus sylvestris,excellent
188,51.54658511419851,0.12747596736949787,102,41,1.028,0.487,Betula pubescens,excellent
189,51.546611987975815,0.12730168163861358,90,44,0.779,0.353,Rosa canina,good
190,51.546753842192594,0.126579706980601,41,62,1.443,0.436,Sorbus aria,excellent
191,51.54641077807363,0.12713748514789075,78,22,1.448,0.423,Betula pubescens,good
192,51.54681450324958,0.12713408790792524,79,67,1.443,0.325,Cornus sanguinea,excellent
193,51.54653434331332,0.12732267509674342,91,36,0.567,0.452,Sorbus torminalis,excellent
194,51.546476189140954,0.12646938598989704,32,31,0.768,0.31,Carpinus betulus,excellent
195,51.546293197154256,0.12643304565506028,28,11,0.724,0.449,Prunus spinosa,excellent
196,51.546293823689574,0.12649235201587744,32,11,1.044,0.495,Betula pendula,excellent
197,51.546751233929434,0.12761283030715287,112,59,1.18,0.336,Salix cinerea,excellent
198,51.54664220793925,0.12673656348159668,51,49,0.912,0.494,Euonymus europaeus,excellent
199,51.54631184532478,0.12641429720076477,27,13,0.799,0.401,Salix caprea,excellent
200,51.54624143635994,0.12652570072993366,35,5,1.446,0.404,Sambucus nigra,excellent
201,51.54664523075171,0.12771895762704658,119,47,0.875,0.366,Carpinus betulus,good
202,51.546922457564236,0.12693381882730098,66,80,0.593,0.373,Cornus sanguinea,excellent
203,51.54678753760046,0.1269997250387373,70,65,1.382,0.401,Viburnum opulus,excellent
204,51.5465314197816,0.12745868035894437,100,35,0.784,0.435,Prunus spinosa,excellent
205,51.54653880279589,0.12770960577607543,118,35,1.497,0.449,Betula pubescens,excellent
206,51.54660240003559,0.1277871037598846,124,42,1.472,0.385,Sambucus nigra,excellent
207,51.5466071153438,0.1277907950590765,124,42,0.763,0.351,Malus sylvestris,excellent
208,51.54640521497466,0.12710870981268013,76,22,0.856,0.344,Rosa canina,excellent
209,51.54657312343949,0.12755559969687552,107,39,1.363,0.396,Sorbus torminalis,good
210,51.546667546992346,0.1262206242523517,15,53,1.223,0.344,Sorbus aria,excellent
211,51.54651298985492,0.1273683377257392,94,33,1.118,0.471,Corylus avellana,excellent
212,51.54654744469218,0.12616867407532986,11,40,0.659,0.467,Quercus petraea,excellent
213,51.54671547692406,0.12658928785267193,41,58,0.938,0.416,Sorbus aria,good
214,51.5467106129389,0.1267570160488394,53,57,1.461,0.388,Corylus avellana,excellent
215,51.546923742974606,0.12700342978872572,71,80,0.882,0.424,Prunus avium,excellent
216,51.54636857815486,0.12664318863854096,43,19,0.771,0.366,Carpinus betulus,excellent
217,51.546349439630305,0.12664690767400097,43,17,0.667,0.398,Prunus avium,excellent
218,51.546304151593695,0.12655379440950565,37,12,0.821,0.444,Acer campestre,excellent
219,51.54652602003425,0.12766792346476455,115,34,1.138,0.485,Cornus sanguinea,excellent
220,51.54643473782257,0.12706601490106118,73,25,1.152,0.366,Euonymus europaeus,excellent
221,51.54658147727845,0.12718065929163888,81,41,0.95,0.45,Prunus avium,excellent
222,51.54644570697213,0.12711031453658736,76,26,1.306,0.334,Prunus avium,excellent
223,51.54655611285043,0.12720757548572095,83,38,0.917,0.348,Viburnum opulus,good
224,51.54623137555295,0.12680883188988987,54,3,1.272,0.342,Corylus avellana,excellent
225,51.5467173308865,0.1277367502687182,121,55,1.321,0.354,Cornus sanguinea,excellent
226,51.54646293199884,0.1270029867053507,69,29,0.798,0.476,Euonymus europaeus,excellent
227,51.54648919314549,0.12621677911286258,14,34,0.668,0.42,Sambucus nigra,excellent
228,51.546790205956434,0.12690022514396085,63,65,1.173,0.381,Betula pendula,excellent
229,51.54655460807424,0.1263168090476101,21,41,1.376,0.472,Corylus avellana,good
230,51.54683976764274,0.12661587245900885,43,71,1.189,0.311,Prunus avium,excellent
231,51.546811027608314,0.1268984973790787,63,68,0.606,0.477,Betula pendula,excellent
232,51.546715821271825,0.12741550984324412,98,56,0.971,0.349,Carpinus betulus,excellent
233,51.54647604734079,0.12626410493621065,17,32,0.946,0.42,Viburnum opulus,excellent
234,51.546876497760934,0.1272302837327504,86,74,1.3,0.319,Sorbus torminalis,good
235,51.546537043640065,0.12752540537500365,105,35,1.438,0.365,Salix caprea,excellent
236,51.54666405173275,0.12674307638902627,51,52,0.815,0.499,Salix cinerea,excellent
237,51.54683292769592,0.12653309303899377,38,71,1.133,0.476,Sorbus aria,excellent
238,51.546690578461266,0.12676528183961097,53,54,1.186,0.331,Rosa canina,good
239,51.54650049994993,0.12645263035048934,31,34,0.773,0.395,Acer campestre,excellent
240,51.54666426759335,0.12750572493222717,104,50,1.4,0.338,Corylus avellana,good
241,51.54665474112636,0.12732747346119286,92,49,0.502,0.383,Salix cinerea,good
242,51.54672968044264,0.12758468894626918,110,57,1.268,0.394,Sorbus torminalis,excellent
243,51.54685401791613,0.12718183024116336,83,72,0.743,0.486,Acer campestre,excellent
244,51.546367141080836,0.12711202998900464,76,18,0.835,0.473,Betula pubescens,excellent
245,51.54654280111801,0.1275206326023646,105,36,0.72,0.454,Betula pendula,excellent
246,51.546715054658335,0.12789514740386282,132,54,0.775,0.306,Corylus avellana,excellent
247,51.546367823092,0.12672415239651194,49,19,0.584,0.414,Euonymus europaeus,excellent
248,51.54625144272547,0.1265130419362801,34,6,0.629,0.493,Betula pubescens,excellent
249,51.546344208029915,0.12648009448548955,32,17,0.994,0.48,Euonymus europaeus,excellent
250,51.54655999459034,0.12718852754034415,82,39,0.793,0.374,Rosa canina,excellent
251,51.54641375663577,0.12708033113460412,74,23,1.272,0.382,Acer campestre,excellent
252,51.54643753236237,0.12639893898314586,27,27,0.723,0.356,Malus sylvestris,excellent
253,51.546765086922335,0.12764983330064011,115,60,1.205,0.485,Sorbus aria,excellent
254,51.54659294690305,0.127347841108096,93,42,0.852,0.416,Corylus avellana,excellent
255,51.546651107966774,0.1261918497021746,13,52,1.187,0.483,Malus sylvestris,good
256,51.54670667237805,0.12788719734754891,131,53,0.553,0.483,Corylus avellana,excellent
257,51.54635823656246,0.12710774535383812,75,17,1.404,0.421,Carpinus betulus,excellent
258,51.54677055485352,0.12663199108954037,44,64,1.316,0.479,Betula pendula,good
259,51.54648110897279,0.12697367708124296,67,31,0.868,0.314,Acer campestre,good
260,51.546346630769584,0.12675116619479918,51,16,1.284,0.452,Sambucus nigra,excellent
261,51.546664498264526,0.12750735032073052,104,50,0.511,0.327,Carpinus betulus,excellent
262,51.5467617581053,0.1268243225644467,58,62,1.053,0.399,Salix caprea,excellent
263,51.546385646825634,0.12698139153716664,67,20,0.511,0.315,Malus sylvestris,excellent
264,51.546440598092886,0.12699807506935712,68,26,0.835,0.331,Rosa canina,good
265,51.546563786782265,0.12748946292720964,103,38,1.058,0.3,Tilia cordata,good
266,51.54665769129351,0.1263208752242051,22,52,1.477,0.384,Prunus spinosa,excellent
267,51.54686570231799,0.12709034342626416,76,73,1.012,0.487,Rosa canina,excellent
268,51.54667125605567,0.12624851784028945,17,54,0.676,0.38,Prunus avium,excellent
269,51.54643308528561,0.12733863982456425,92,24,0.584,0.437,Acer campestre,excellent
270,51.54676766099421,0.1270471017087956,73,62,0.844,0.331,Acer campestre,excellent
271,51.54674811226568,0.12749295558671736,104,59,1.356,0.385,Rosa canina,excellent
272,51.54685218690748,0.1268201723885927,58,72,0.691,0.479,Acer campestre,excellent
273,51.546820184050304,0.12656607950348617,40,69,1.494,0.33,Corylus avellana,excellent
274,51.54654590810749,0.12751338310438315,104,36,1.243,0.309,Acer campestre,good
275,51.5464126092903,0.12665315952841005,44,24,0.593,0.461,Rosa canina,excellent
276,51.5466128044681,0.12736494281630736,94,44,0.984,0.422,Betula pubescens,excellent
277,51.54624152926558,0.12651118197302322,34,5,0.892,0.389,Sorbus aria,excellent
278,51.546308139139974,0.12680686402053967,54,12,1.383,0.349,Salix cinerea,excellent
279,51.54678848548029,0.12660312018958947,42,66,0.807,0.305,Viburnum opulus,excellent
280,51.54631423022076,0.1264380601805588,29,14,0.768,0.474,Prunus spinosa,good
281,51.5465952950191,0.12729969517949255,90,42,1.054,0.453,Rosa canina,excellent
282,51.546460019099015,0.12669631510773727,47,29,0.72,0.377,Betula pendula,excellent
283,51.54652289627617,0.1272958644527215,89,34,1.267,0.384,Cornus sanguinea,good
284,51.54653929395033,0.12623765003358448,16,39,1.455,0.412,Betula pubescens,excellent
285,51.5466175037117,0.12614463992361416,10,48,1.17,0.4,Betula pubescens,good
286,51.546697979184884,0.12789458022014702,131,52,0.806,0.496,Salix caprea,excellent
287,51.54658694246573,0.1276357024385968,113,41,0.771,0.374,Corylus avellana,good
288,51.546262752244324,0.12644699020008604,29,8,1.386,0.427,Prunus spinosa,excellent
289,51.546674034210845,0.12667399786333797,47,53,0.989,0.366,Sambucus nigra,excellent
290,51.54685647767579,0.12689610967195394,63,73,1.196,0.315,Prunus spinosa,excellent
291,51.546700338251014,0.12744105695647026,100,54,0.894,0.304,Cornus sanguinea,excellent
292,51.54650781958527,0.12758622150514184,109,32,1.131,0.353,Carpinus betulus,excellent
293,51.546319688086584,0.1265803599466341,39,14,1.036,0.414,Betula pubescens,excellent
294,51.54666713411606,0.12768024661976848,116,49,1.082,0.461,Acer campestre,excellent
295,51.546633393185324,0.12727994206089605,89,47,0.65,0.336,Quercus robur,excellent
296,51.54666275013019,0.12600940570280317,1,53,1.496,0.319,Prunus spinosa,excellent
297,51.54666494928578,0.1276815855773695,117,49,0.963,0.382,Corylus avellana,excellent
298,51.54688289725,0.12683285480317838,59,76,0.956,0.375,Sambucus nigra,excellent
299,51.54633428831144,0.12649840119617076,33,16,0.963,0.448,Sorbus torminalis,good
300,51.54663623607116,0.1275014342677688,104,46,1.245,0.423,Corylus avellana,good
301,51.54672065685456,0.12766417253011325,116,55,0.78,0.38,Prunus spinosa,excellent
302,51.54673540980613,0.12761029663949033,112,57,0.624,0.315,Euonymus europaeus,excellent
303,51.54653254557152,0.12632503115340624,22,38,1.26,0.447,Salix cinerea,good
304,51.54630626722364,0.12662722927074466,42,12,1.289,0.332,Rosa canina,excellent
305,51.54650184959783,0.12628221355433888,19,35,1.037,0.341,Sorbus torminalis,good
306,51.54653274609133,0.12631018144129916,21,38,0.569,0.399,Betula pubescens,excellent
307,51.54664215917783,0.1261061575374765,7,51,1.111,0.314,Acer campestre,excellent
308,51.54685395453192,0.12706690910023075,75,72,1.387,0.378,Salix cinerea,excellent
309,51.54661382078112,0.12632720978200143,22,47,0.774,0.499,Malus sylvestris,excellent
310,51.54662364779086,0.12764290283207116,114,45,1.261,0.453,Sorbus aria,excellent
311,51.546600927199876,0.12733087919989824,92,43,0.54,0.465,Acer campestre,excellent
312,51.54646544864432,0.12686613315601608,59,29,0.577,0.499,Cornus sanguinea,excellent
313,51.546659128054635,0.12769723902728158,118,48,0.782,0.416,Tilia cordata,excellent
314,51.546564637449016,0.12633995765527758,23,42,1.014,0.359,Prunus avium,excellent
315,51.54641737987357,0.12642033062497646,28,25,0.702,0.467,Carpinus betulus,excellent
316,51.5465518475806,0.12643478888275994,30,40,0.531,0.417,Malus sylvestris,excellent
317,51.54637834375503,0.1271268456741621,77,19,0.621,0.408,Betula pendula,good
318,51.54641997593812,0.1265467351740562,37,25,0.506,0.449,Sorbus torminalis,good
319,51.54672686169534,0.1268211126518895,57,58,0.919,0.435,Sambucus nigra,good
320,51.54674401394093,0.12702853070752917,72,60,1.431,0.458,Corylus avellana,excellent
321,51.5465782877308,0.12629923810518548,20,43,1.191,0.42,Sorbus aria,excellent
322,51.54656261929679,0.12716075365767177,80,39,1.464,0.422,Sambucus nigra,excellent
323,51.54678458531899,0.12687452782324418,61,65,0.683,0.421,Malus sylvestris,excellent
324,51.54649714906657,0.12633847684636498,23,34,0.836,0.455,Cornus sanguinea,excellent
