id,lat,lng,xpos,ypos,dbh,height,species,condition
64,51.53317615804425,0.11940669713332926,63,39,0.731,0.301,Cornus sanguinea,excellent
65,51.53306575193204,0.11926013838648558,52,27,1.216,0.432,Carpinus betulus,excellent
66,51.5332257623574,0.11921268681809503,50,45,1.12,0.465,Salix cinerea,excellent
67,51.53302881575055,0.11989931527793193,96,21,0.957,0.344,Acer campestre,excellent
68,51.532949974174585,0.11851972427442589,0,16,1.386,0.435,Sambucus nigra,excellent
69,51.53299074601521,0.11854939104425724,3,21,1.309,0.391,Quercus robur,excellent
70,51.53318748228271,0.12013274801164056,113,38,1.138,0.423,Malus sylvestris,excellent
71,51.533165896495305,0.12001881588268842,105,36,0.977,0.393,Sorbus aria,excellent
72,51.532982428471286,0.1197558902241588,86,17,0.516,0.416,Sorbus aria,good
73,51.53323573321037,0.11985179523849508,94,44,1.417,0.364,Acer campestre,good
74,51.533184395599854,0.1194307774150389,65,40,0.623,0.385,Euonymus europaeus,excellent
75,51.53340263562974,0.11973341919386889,86,63,1.437,0.493,Viburnum opulus,good
76,51.533000782194584,0.11857528130052666,4,22,1.401,0.349,Betula pubescens,excellent
77,51.53326827858468,0.11933560697545946,58,49,1.04,0.494,Corylus avellana,excellent
78,51.533195225757,0.12028520897140343,124,39,0.685,0.317,Betula pubescens,excellent
79,51.53301213307616,0.11884974723085491,23,22,1.169,0.375,Salix caprea,excellent
80,51.53301621093284,0.11999113257248159,103,20,1.045,0.319,Carpinus betulus,excellent
81,51.53326764048135,0.11992780432603935,99,48,0.648,0.365,Sambucus nigra,excellent
82,51.53302215217133,0.11873385568798524,15,24,0.63,0.322,Rosa canina,excellent
83,51.53326198736703,0.1200318056145288,107,47,1.355,0.353,Sorbus aria,excellent
84,51.53336165102463,0.11987769351554355,96,58,1.222,0.303,Cornus sanguinea,excellent
85,51.53326194362369,0.11942803418602227,65,48,0.841,0.489,Betula pendula,good
86,51.533148631077566,0.1199445267655321,100,34,1.259,0.48,Carpinus betulus,excellent
87,51.532950475476234,0.11879140272288352,19,16,0.745,0.478,Corylus avellana,good
88,51.533109563415096,0.11951294850887938,70,31,0.596,0.487,Betula pubescens,excellent
89,51.532977851641256,0.11926488583738411,52,17,1.024,0.375,Sambucus nigra,excellent
90,51.532976661622556,0.11929762043742106,54,17,0.502,0.434,Betula pubescens,excellent
91,51.533308303813676,0.11939736403778839,63,54,0.822,0.324,Acer campestre,excellent
92,51.53285807594058,0.11960063806760096,75,3,1.022,0.325,Sambucus nigra,excellent
93,51.533025512707745,0.11885444120764628,24,24,0.857,0.432,Malus sylvestris,good
94,51.53317722570293,0.11967853385580707,82,38,0.615,0.431,Betula pendula,excellent
95,51.53313044770627,0.11968918441307808,82,33,1.083,0.496,Viburnum opulus,excellent
96,51.532893588475154,0.11904905417269028,37,9,0.653,0.362,Carpinus betulus,excellent
97,51.53332898495896,0.11989115930539744,97,55,1.13,0.357,Sorbus aria,good
98,51.53327277230683,0.11928538062709178,55,50,0.787,0.452,Viburnum opulus,excellent
99,51.53306855754963,0.11964261775178317,79,26,1.312,0.343,Sambucus nigra,excellent
100,51.532903548803134,0.11913951207545902,43,9,1.235,0.478,Salix cinerea,excellent
101,51.53285460610301,0.11950389947852985,68,3,0.865,0.465,Prunus spinosa,excellent
102,51.53340012615438,0.11955138905236636,74,64,1.158,0.302,Viburnum opulus,excellent
103,51.53328371775529,0.12011148572535757,112,49,1.264,0.413,Viburnum opulus,good
104,51.533210594041826,0.1199465348283487,100,41,1.314,0.355,Salix caprea,excellent
105,51.532983064779515,0.11877123989396945,18,19,0.605,0.337,Rosa canina,excellent
106,51.53298472030853,0.1191157052251083,42,19,0.74,0.351,Salix cinerea,good
107,51.533344369387294,0.11956666732272919,75,57,0.809,0.407,Rosa canina,excellent
108,51.532995334749074,0.1191815603604035,46,20,1.201,0.351,Euonymus europaeus,excellent
109,51.53324185516881,0.11926606807353492,53,47,0.576,0.369,Salix cinerea,excellent
110,51.53329751687966,0.1196715232500961,82,52,0.879,0.458,Cornus sanguinea,excellent
111,51.53312583053396,0.11912843956149717,43,34,1.478,0.472,Corylus avellana,excellent
112,51.53318906669554,0.11980577234323428,91,39,0.787,0.425,Quercus robur,excellent
113,51.53294498304508,0.11874808154573284,16,15,1.233,0.457,Viburnum opulus,excellent
114,51.533228052842986,0.12024029035734633,121,42,1.446,0.356,Salix caprea,excellent
115,51.53290563926672,0.11942586128972354,63,9,1.22,0.448,Sorbus torminalis,excellent
116,51.53318062029342,0.11936869315553585,60,40,0.681,0.31,Carpinus betulus,excellent
117,51.53291163101424,0.11945535280602634,65,9,1.023,0.328,Cornus sanguinea,excellent
118,51.532875688086314,0.11951289527385528,69,5,0.533,0.407,Sorbus torminalis,excellent
119,51.53326484077929,0.12022712003678769,120,47,1.48,0.45,Betula pendula,excellent
120,51.533233147544486,0.1200874553453247,110,43,1.314,0.453,Cornus sanguinea,excellent
121,51.532875727414314,0.11959171219421533,74,5,1.443,0.339,Sorbus torminalis,excellent
122,51.533260246004396,0.11976316457398281,88,47,0.552,0.41,Sorbus aria,excellent
123,51.53299705084288,0.11953366062748165,71,19,1.139,0.369,Salix caprea,excellent
124,51.53309992036372,0.1195762731930081,74,30,0.799,0.45,Quercus robur,excellent
125,51.532967391182595,0.11922674208957074,49,16,0.818,0.416,Sorbus aria,good
126,51.53339634432719,0.11979222281276408,91,62,1.31,0.416,Betula pendula,excellent
127,51.53301664548669,0.11942766219470463,64,21,0.84,0.457,Betula pubescens,good
128,51.53311324423621,0.11999119498372814,103,30,0.621,0.414,Betula pubescens,good
129,51.53291030325174,0.11922424079716427,49,10,0.939,0.449,Salix caprea,good
130,51.533041089762605,0.11955434893421646,72,24,0.756,0.483,Malus sylvestris,excellent
131,51.53317167845769,0.12010057373158502,111,37,1.261,0.33,Corylus avellana,excellent
132,51.5328843815555,0.11961571738080776,76,6,0.676,0.492,Prunus spinosa,excellent
133,51.53295226745439,0.11873254691662055,15,16,1.0,0.356,Tilia cordata,excellent
134,51.533261596058786,0.11931987664907327,57,49,1.285,0.37,Sorbus aria,good
135,51.53320360272666,0.1198910803832857,97,41,1.252,0.452,Betula pubescens,excellent
136,51.53305629834903,0.11884962752672133,24,27,0.571,0.484,Viburnum opulus,excellent
137,51.53314717618645,0.11931632265210369,56,36,1.002,0.455,Acer campestre,excellent
138,51.53340592325256,0.11961700281854512,78,64,1.357,0.392,Quercus petraea,excellent
139,51.53319150095323,0.1199488994784794,100,39,1.209,0.489,Carpinus betulus,excellent
140,51.53293437111886,0.11971196028918324,83,11,1.172,0.476,Salix cinerea,excellent
141,51.5331482478643,0.11930853218610356,56,36,0.524,0.475,Betula pubescens,excellent
142,51.533027310967775,0.11888134121022405,26,24,1.499,0.413,Betula pubescens,excellent
143,51.533336667393364,0.11986068733399732,95,56,0.958,0.376,Salix cinerea,excellent
144,51.533346407152926,0.11973287139177018,86,57,0.788,0.384,Corylus avellana,excellent
145,51.53327025006346,0.11976134792219609,88,48,1.195,0.358,Acer campestre,excellent
146,51.53293569670209,0.11934247387864737,57,12,1.353,0.304,Salix caprea,good
147,51.532966393369534,0.1187216745289052,14,18,0.504,0.34,Betula pendula,excellent
148,51.53316083870221,0.11955144716439409,73,37,0.823,0.391,Sambucus nigra,excellent
149,51.53324889562449,0.12024107191824827,121,45,1.474,0.317,Sorbus aria,excellent
150,51.53312951587294,0.11948546228740368,68,34,1.393,0.333,Sorbus torminalis,excellent
151,51.533234222498415,0.11978959306735573,90,44,0.793,0.428,Viburnum opulus,excellent
152,51.53300590215216,0.11935403652132093,58,20,0.948,0.355,Salix cinerea,good
153,51.533195588919845,0.1201712402007194,116,39,1.364,0.303,Euonymus europaeus,excellent
154,51.53306164827633,0.11888868327042162,26,28,1.014,0.302,Corylus avellana,good
155,51.533007576910265,0.11896238027986111,31,21,1.3,0.459,Sorbus aria,excellent
156,51.533086705934636,0.12028632964331432,123,27,1.096,0.38,Malus sylvestris,excellent
157,51.532994306450135,0.11895064453982765,30,20,1.454,0.331,Salix cinerea,good
158,51.53303046530082,0.11920991823360727,49,23,0.662,0.371,Corylus avellana,excellent
159,51.53318482549915,0.12021903701820964,119,38,0.595,0.491,Cornus sanguinea,excellent
160,51.533190719260354,0.11971327630669697,84,40,1.476,0.358,Corylus avellana,excellent
161,51.53300089527309,0.11903671993745725,36,21,1.034,0.416,Acer campestre,excellent
162,51.53333503376429,0.11977418434842536,89,56,1.417,0.444,Salix cinerea,excellent
163,51.53311107464005,0.11972464232848282,85,31,0.66,0.418,Salix caprea,excellent
164,51.532993778940366,0.11920183916313987,48,19,0.962,0.441,Rosa canina,excellent
165,51.53301704799162,0.11980654304916574,90,20,0.973,0.393,Rosa canina,excellent
166,51.53297419752178,0.11954309344183638,71,16,1.164,0.333,Euonymus europaeus,excellent
167,51.53299098203942,0.11868289593995886,12,20,1.327,0.354,Quercus petraea,excellent
168,51.533054845211936,0.11973194229193734,85,25,0.763,0.32,Prunus spinosa,good
169,51.533297256397056,0.1200223502145417,106,51,1.172,0.352,Betula pendula,good
170,51.53306223582368,0.11876967228953712,18,28,1.058,0.385,Sorbus torminalis,excellent
171,51.53297705440473,0.11944968009217848,65,17,1.242,0.378,Betula pendula,good
172,51.53285483790624,0.11934050559318632,57,3,0.926,0.367,Sorbus torminalis,good
173,51.53322602765591,0.12000576002189638,105,43,1.128,0.475,Sorbus aria,excellent
174,51.533063869582925,0.119531128024092,71,26,1.006,0.303,Sambucus nigra,excellent
175,51.53303322116232,0.11924960534965373,51,24,0.989,0.36,Salix cinerea,excellent
176,51.533080828571336,0.11926807149217868,53,29,1.083,0.452,Corylus avellana,excellent
177,51.533270593355745,0.11929669582113346,56,50,1.306,0.403,Corylus avellana,good
178,51.533316329847366,0.11970337029325624,84,54,0.841,0.404,Sorbus torminalis,excellent
179,51.53298950209956,0.11854730323735589,2,21,0.827,0.395,Malus sylvestris,good
180,51.53324472383886,0.11943399798112514,65,47,0.718,0.485,Sorbus aria,good
181,51.53320742647524,0.11942280618611124,64,42,1.332,0.353,Carpinus betulus,good
182,51.53297787056651,0.11982717498776324,91,16,1.105,0.441,Sambucus nigra,good
183,51.533176907998524,0.12020406606362243,118,37,1.253,0.377,Cornus sanguinea,excellent
184,51.533058747548395,0.11970451036292684,83,25,1.055,0.316,Sorbus aria,good
185,51.533099379228986,0.11911580745759859,42,31,0.934,0.464,Sambucus nigra,excellent
186,51.53290442611649,0.1195737915054446,73,8,1.035,0.388,Salix cinerea,excellent
187,51.53334690716192,0.11988589208303936,97,57,0.546,0.498,Sorbus torminalis,excellent
188,51.53292226869596,0.11914783891278019,44,11,0.812,0.324,Carpinus betulus,excellent
189,51.53325420696982,0.1193123164623525,57,48,1.005,0.325,Betula pubescens,excellent
190,51.53301645932988,0.11905766779715644,38,22,1.22,0.343,Sambucus nigra,excellent
191,51.533100576799576,0.11916950506708392,46,31,1.328,0.309,Betula pubescens,excellent
192,51.53293253413797,0.11949448279460724,68,12,0.554,0.455,Betula pendula,excellent
193,51.533367136050444,0.11955189553049804,74,60,0.528,0.498,Prunus spinosa,excellent
194,51.53306245157794,0.11895549048205276,31,28,1.025,0.4,Prunus avium,excellent
195,51.533326725998265,0.11991872721302865,99,54,0.553,0.361,Prunus avium,excellent
196,51.53326557515439,0.1202391318721207,121,47,1.048,0.317,Sambucus nigra,excellent
197,51.53328239838445,0.11976671954168093,88,50,0.507,0.498,Salix caprea,excellent
198,51.533047342114564,0.11864667589944589,10,27,1.383,0.47,Salix caprea,good
199,51.53304437549033,0.11886234910787731,24,26,0.739,0.315,Malus sylvestris,excellent
200,51.533234881491424,0.11967086628553585,81,45,0.891,0.371,Euonymus europaeus,excellent
201,51.53291729767605,0.11906226353733274,38,11,0.739,0.348,Salix cinerea,good
202,51.53326750032264,0.11978736929609145,90,48,0.533,0.33,Viburnum opulus,excellent
203,51.53312986649289,0.11917988924860715,47,34,0.912,0.485,Betula pendula,good
204,51.5328431396842,0.11926423806213515,51,2,0.501,0.365,Acer campestre,excellent
205,51.53321986566945,0.11977243419823838,88,43,0.692,0.361,Acer campestre,excellent
206,51.53305443850722,0.11929513743377265,55,26,1.047,0.423,Malus sylvestris,excellent
207,51.53311925341026,0.12005820487763663,108,31,1.277,0.39,Prunus spinosa,excellent
208,51.533131345946344,0.1196697531049497,81,33,1.007,0.41,Corylus avellana,good
209,51.53305150454271,0.11976688658333559,87,24,1.294,0.33,Malus sylvestris,good
210,51.53328164790033,0.1193927199629312,62,51,1.335,0.357,Quercus petraea,excellent
211,51.533002235924066,0.11936900725745346,59,20,0.986,0.37,Malus sylvestris,excellent
212,51.5331613882965,0.11930413350804725,56,38,1.068,0.306,Carpinus betulus,excellent
213,51.53295227416469,0.11937694252283595,60,14,1.35,0.435,Sambucus nigra,excellent
214,51.53314093937294,0.11917775604759316,47,36,0.854,0.498,Salix caprea,excellent
215,51.53327953701964,0.1199196774586855,99,49,0.724,0.367,Rosa canina,excellent
216,51.53315638117673,0.12007979059086203,109,35,0.974,0.431,Viburnum opulus,excellent
217,51.53299233043559,0.11856803816047766,4,21,1.491,0.314,Malus sylvestris,excellent
218,51.53293242925771,0.11909932446300277,40,13,0.964,0.431,Prunus avium,excellent
219,51.53308752783071,0.11978025606556254,88,28,1.197,0.479,Salix cinerea,excellent
220,51.533212618619594,0.11987882214148636,96,42,0.548,0.431,Cornus sanguinea,excellent
221,51.53292440052566,0.11889219087151898,26,12,1.043,0.471,Corylus avellana,excellent
222,51.53293947246388,0.11953658328598685,71,12,1.497,0.369,Malus sylvestris,good
223,51.53314151872916,0.11952629065287013,71,35,1.382,0.416,Euonymus europaeus,excellent
224,51.53297544685768,0.11857192596805798,4,19,0.778,0.309,Tilia cordata,excellent
225,51.53300544423794,0.11949668151521016,68,20,1.368,0.419,Sambucus nigra,excellent
226,51.53286685403263,0.11924526750615559,50,5,1.46,0.423,Prunus spinosa,excellent
227,51.53331044342591,0.11979347298777641,90,53,1.194,0.355,Euonymus europaeus,excellent
228,51.533182001171774,0.12022598631233349,120,37,1.396,0.497,Betula pendula,excellent
229,51.533340294631344,0.11996854215757143,102,56,0.767,0.333,Salix caprea,excellent
230,51.53283616711737,0.11944390550827728,64,1,1.396,0.345,Corylus avellana,excellent
231,51.53316544100591,0.11992704874277063,99,36,1.323,0.314,Malus sylvestris,excellent
232,51.53283555628063,0.11935617879798352,58,1,1.485,0.419,Salix caprea,excellent
233,51.53320790395863,0.11976074812445722,88,42,0.556,0.342,Cornus sanguinea,good
234,51.533339349483484,0.11942348223532591,65,57,1.228,0.423,Corylus avellana,excellent
235,51.53294604016761,0.11855988944896945,3,16,0.718,0.38,Cornus sanguinea,good
236,51.533165094764485,0.11938333091448831,61,38,1.134,0.35,Salix caprea,excellent
237,51.53302521075056,0.1191631098935438,45,23,1.178,0.39,Malus sylvestris,excellent
238,51.5329656471303,0.11863870880968001,9,18,1.477,0.381,Salix caprea,excellent
239,51.5332758908139,0.1193347089631696,58,50,1.124,0.439,Corylus avellana,excellent
240,51.53291295858416,0.11909275372367611,40,11,0.947,0.419,Corylus avellana,excellent
241,51.53307036690599,0.11942241274034329,63,27,0.815,0.42,Prunus avium,excellent
242,51.533197970932264,0.11989494608401964,97,40,0.582,0.445,Cornus sanguinea,excellent
243,51.53299404553056,0.11879027467754133,19,20,1.366,0.303,Viburnum opulus,excellent
244,51.533330142995794,0.11974358663802494,87,55,0.822,0.396,Acer campestre,excellent
245,51.533008934316975,0.11968793981889764,82,20,0.976,0.472,Prunus avium,excellent
246,51.53336306324149,0.11983835994039607,94,59,0.831,0.307,Betula pubescens,excellent
247,51.53301171498195,0.1194710368299042,67,21,1.245,0.458,Tilia cordata,good
248,51.532865423686175,0.1192911281134221,53,5,0.547,0.339,Corylus avellana,excellent
249,51.53302895725287,0.11866236959514069,11,25,0.563,0.481,Euonymus europaeus,excellent
250,51.532987334481945,0.11855830114574942,3,20,1.268,0.426,Euonymus europaeus,excellent
251,51.5331195437269,0.11950959914005785,70,32,1.052,0.402,Salix caprea,excellent
252,51.53300117700801,0.11995964618593533,100,18,1.141,0.402,Cornus sanguinea,excellent
253,51.53310570359129,0.11892911854372085,29,32,0.936,0.38,Sorbus torminalis,good
254,51.533030501332284,0.11976575199379733,87,22,1.318,0.477,Sorbus torminalis,excellent
255,51.533086516517514,0.11908209325155825,40,30,1.114,0.457,Salix cinerea,excellent
256,51.5331550490964,0.12026495587687558,122,34,0.738,0.429,Tilia cordata,good
257,51.5333608524105,0.11967089172525251,82,59,1.101,0.416,Betula pubescens,excellent
258,51.53296012142149,0.1191566704683344,45,16,0.532,0.474,Sorbus aria,excellent
259,51.53332500347646,0.11976841631683031,89,55,1.101,0.413,Cornus sanguinea,excellent
260,51.53310089985339,0.11966838926222306,81,30,0.723,0.344,Acer campestre,excellent
261,51.53334619437862,0.11998202821579748,103,56,1.114,0.49,Viburnum opulus,excellent
262,51.53328386490621,0.11936858776790021,61,51,0.689,0.431,Corylus avellana,excellent
263,51.53284145347738,0.11931687666081277,55,2,1.275,0.446,Prunus spinosa,good
264,51.532926823845386,0.11867664641622544,11,13,1.083,0.396,Prunus spinosa,excellent
265,51.53292150037171,0.11978959026195217,88,10,0.549,0.37,Cornus sanguinea,excellent
266,51.53316495611871,0.11946825628880828,67,38,1.176,0.342,Corylus avellana,excellent
267,51.533302755882254,0.12008066880133422,110,51,1.355,0.411,Betula pendula,excellent
268,51.53296873188921,0.11948370382859509,67,16,1.22,0.482,Acer campestre,excellent
269,51.53300789546237,0.1200097930930092,104,19,1.38,0.336,Viburnum opulus,excellent
270,51.533154983233956,0.1194282655286279,64,37,1.226,0.447,Euonymus europaeus,good
271,51.53293294857337,0.11917474661469185,46,13,1.022,0.462,Viburnum opulus,excellent
272,51.53299114323135,0.11894039940004732,30,20,0.664,0.3,Cornus sanguinea,excellent
273,51.533267651274464,0.11963321159526578,79,49,0.698,0.461,Betula pendula,excellent
274,51.53331946379387,0.11975865079345024,88,54,1.123,0.412,Euonymus europaeus,excellent
275,51.533161674166706,0.11931944554088264,57,38,1.168,0.406,Salix cinerea,good
276,51.533176130781754,0.11907981443271229,40,40,1.104,0.411,Prunus spinosa,excellent
277,51.532928345586946,0.11876606068710036,17,13,1.468,0.35,Sorbus torminalis,excellent
278,51.53308817425673,0.12019887228645566,117,27,0.814,0.402,Salix cinerea,excellent
279,51.533166823446535,0.12024992323544403,121,36,1.137,0.382,Euonymus europaeus,excellent
280,51.5331558447028,0.1199882977521785,103,35,1.412,0.339,Malus sylvestris,good
281,51.533022980681736,0.11985630059890363,93,21,1.463,0.412,Sorbus aria,good
282,51.53313308159814,0.11986833962905634,95,33,1.336,0.4,Sambucus nigra,excellent
283,51.53339491623541,0.11973890550209074,87,62,1.38,0.487,Betula pendula,excellent
284,51.53337921517225,0.11968336284993916,83,61,0.624,0.371,Salix cinerea,excellent
285,51.532957607368566,0.11924130294170261,50,15,0.547,0.435,Prunus avium,good
286,51.53285619196467,0.11929205888811174,53,4,0.741,0.422,Acer campestre,excellent
287,51.53310447715663,0.12020518619640279,118,29,1.452,0.481,Quercus petraea,excellent
288,51.53309112504282,0.11984731046419525,93,28,1.303,0.313,Viburnum opulus,excellent
289,51.53311553794999,0.11885940548484107,25,34,1.389,0.463,Cornus sanguinea,good
290,51.53306562577469,0.11924546913997353,51,27,1.041,0.33,Acer campestre,excellent
291,51.533061745468615,0.1198302597971695,92,25,1.004,0.466,Prunus spinosa,excellent
292,51.53304097974927,0.11868845024150733,12,26,0.727,0.434,Acer campestre,excellent
293,51.53324007792107,0.12007336432867878,109,44,0.846,0.32,Quercus robur,excellent
294,51.533062686285355,0.12012268457637512,112,24,0.576,0.461,Sorbus torminalis,excellent
295,51.532924901905005,0.11955293494737565,72,11,0.817,0.423,Corylus avellana,excellent
296,51.53301762288889,0.1193942671352474,61,21,0.654,0.498,Prunus spinosa,excellent
297,51.5332366875888,0.11959990586113262,76,45,1.479,0.482,Corylus avellana,good
298,51.53316134102079,0.1194963474909413,69,37,1.317,0.461,Acer campestre,good
299,51.53313673166782,0.11986311233762002,94,33,1.448,0.486,Tilia cordata,excellent
300,51.5331949755536,0.1195123019262122,70,41,1.333,0.406,Corylus avellana,excellent
301,51.53322896922095,0.12001490863251123,105,43,1.113,0.308,Rosa canina,good
302,51.533407413441005,0.11963246344916366,79,64,1.152,0.309,Cornus sanguinea,excellent
303,51.533138420174474,0.11930232476633162,55,35,0.892,0.301,Prunus spinosa,good
304,51.532964300545345,0.1195546331164834,72,15,1.374,0.359,Malus sylvestris,good
305,51.53322523190317,0.11997345517280485,102,43,0.705,0.315,Cornus sanguinea,excellent
306,51.532927908557646,0.11926489156132061,52,12,1.389,0.354,Salix cinerea,excellent
307,51.533218602392566,0.11934919855380176,59,44,1.394,0.374,Salix caprea,excellent
308,51.53324610013331,0.11984648575217619,94,46,1.453,0.371,Sambucus nigra,excellent
309,51.53316942236365,0.11952651763261124,71,38,0.884,0.491,Acer campestre,good
310,51.533197630674245,0.11940320482871304,63,41,0.909,0.366,Sorbus aria,good
311,51.53310053352026,0.11928105205105785,54,31,0.611,0.487,Tilia cordata,excellent
312,51.53306608719173,0.11936589681792807,59,27,0.711,0.38,Acer campestre,excellent
313,51.53289595210941,0.11922923463001403,49,8,0.988,0.43,Prunus avium,excellent
314,51.53299619685935,0.11871048098710035,14,21,0.977,0.484,Corylus avellana,excellent
315,51.5330624067161,0.12013048978423858,113,24,0.964,0.378,Prunus avium,excellent
316,51.53334195147288,0.11960695726281688,77,57,0.725,0.364,Tilia cordata,excellent
317,51.53284402981825,0.11932723344949357,56,2,1.391,0.331,Carpinus betulus,excellent
318,51.5330933667877,0.11957453764056569,74,29,1.415,0.409,Carpinus betulus,excellent
319,51.5331726848749,0.11908300847245033,40,40,0.594,0.451,Salix caprea,excellent
320,51.53304495979195,0.1198617298566721,94,23,1.088,0.384,Euonymus europaeus,good
321,51.53294408761587,0.11879684834785464,20,15,1.162,0.412,Acer campestre,excellent
322,51.5328302002354,0.11943557599788916,63,0,0.594,0.4,Viburnum opulus,excellent
323,51.53295952997736,0.1186574329227075,10,17,1.128,0.371,Salix caprea,excellent
